# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ General settings ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

n_tf_coils = 12 
* DESCRIPTION:   Number of TF Coils 
* JUSTIFICATION: 

i_tf_shape = 2
* DESCRIPTION:   Switch for TF coil toroidal shape (2: Picture frame coils)
* JUSTIFICATION: S. Kahn : Even it might be the best shape for top OOP and bending
*                stresses without sliding joints, we will start with rectangular 
*                shape for now.
*                Shapes closer to a princeton-D might be chosen if no sliding  
*                joints can be made with SC material 

ripple_b_tf_plasma_edge_max = 1.0 
* DESCRIPTION:   Maximum Allowable Toroidal Field Ripple Amplitude at Plasma Edge (%) 
* JUSTIFICATION: Default

*i_tf_inside_cs switch is found in the radial build section*

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Conductor Type ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

i_tf_sup = 1 
* DESCRIPTION:   Switch for TF Coil Conductor Model 
* = 0 copper
* = 1 superconductor
* = 2 Cryogenic aluminium
* JUSTIFICATION: Design choice

i_tf_sc_mat = 9
* DESCRIPTION:   Switch for TF Coil superconductor type 
* =1 ITER Nb3Sn critical surface model with standard
*    ITER parameters
* =2 Bi-2212 high temperature superconductor (range of
*    validity T < 20K, adjusted field b < 104 T, B > 6 T)
* =3 NbTi
* =4 ITER Nb3Sn model with user-specified parameters
* =5 WST Nb3Sn parameterisation
* =6 REBCO HTS tape in CroCo strand
* =7 Durham Ginzburg-Landau critical surface model for Nb-Ti
* =8 Durham Ginzburg-Landau critical surface model for REBCO
* =9 Hazelton experimental data + Zhai conceptual model for REBCO
* JUSTIFICATION: HTS design choice 

*tcritsc =  
* DESCRIPTION:   Critical temperature (K) for superconductor at zero field and strain (i_tf_sc_mat=4, =tc0m`)
* JUSTIFICATION: Not used as not i_tf_sc_mat=4

*dcond = 
* DESCRIPTION: Density of superconductor type given by i_tf_sc_mat/i_cs_superconductor/i_pf_superconductor (kg/m3)
* JUSTIFICATION: Not set, assuming default

*quench_model =  
* DESCRIPTION:   switch for TF coil quench model (Only applies to REBCO magnet at present) (default = exponential):
* ='exponential' exponential quench with constant discharge resistor
* ='linear' quench with constant voltage
* JUSTIFICATION: Not yet set, assuming default.

*--------------------*
* REBCO HTS SETTINGS *
*--------------------*

*dr_hts_tape =  
* DESCRIPTION:   Mean width of tape (m) (default = 4.0E-3)
* JUSTIFICATION: 

*dx_hts_tape_total =  
* DESCRIPTION:   Thickness of tape, inc. all layers (hts, copper, substrate, etc.) (m) (default = 6.5E-5)
* JUSTIFICATION:  

*dx_hts_tape_hastelloy =  
* DESCRIPTION:   Thickness of Hastelloy layer in HTS tape (m) (default = 50.0E-6)
* JUSTIFICATION: 

*ixc = 138
*dx_hts_tape_rebco = 1.0E-6
*boundl(138) = 
*boundu(138) =  
* DESCRIPTION:   Thickness of REBCO layer in tape (m) (iteration variable 138) (default = 1.0E-6)
* JUSTIFICATION: 

*ixc = 139
*dx_hts_tape_copper = 
*boundl(139) = 
*boundu(139) =  
* DESCRIPTION:   Thickness of copper layer in tape (m) (iteration variable 139) (default = 100.0E-6)
* JUSTIFICATION: 

*ixc = 158
*croco_thick = 
*boundl(158) = 
*boundu(158) =  
* DESCRIPTION:   Thickness of CroCo copper tube (m) (iteration variable 158)(default = 2.5E-3)
* JUSTIFICATION:  

*copper_rrr = 
* DESCRIPTION:   Residual resistivity ratio copper in TF superconducting cable (default =  100E0)
* JUSTIFICATION:  

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Current & Voltage Limits ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

icc = 33 
* DESCRIPTION:   TF superconductor operating current / critical current density
* JUSTIFICATION: A quench must be avoided
* VARIABLES:     j_tf_wp & j_tf_wp_critical (critical current) calculated in-situ

ixc = 50
fiooic = 1.0
boundl(50) = 0.01
boundu(50) = 1.0
* DESCRIPTION:   f-value for TF coil operating current / critical current density ratio
* JUSTIFICATION: icc = 33 is used

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 35
* DESCRIPTION:   Constraint equation for TF coil J_wp/J_prot upper limit (SCTF)
* JUSTIFICATION: Turned off, do not care about winding pack current density
* VARIABLES:     j_tf_wp calculated in-situ

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 34 
* DESCRIPTION:   Constraint equation for TF coil dump voltage upper limit (SCTF)
* JUSTIFICATION: Turned off, do not care about dump voltage
* VARIABLES:     v_tf_coil_dump_quench_kv calculated in-situ

*ixc = 52
*v_tf_coil_dump_quench_max_kv =  
*boundl(52) = 
*boundu(52) = 
* DESCRIPTION:   Max voltage across TF coil during quench (kV) (icc=34)
* JUSTIFICATION: Not yet set. Not using icc = 34

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 75
* DESCRIPTION:   Ensure that TF coil current / copper area < Maximum value
* JUSTIFICATION: Turned off, not concerned with copper current density
* VARIABLES:     copperA_m2_max.copperA_m2  calculated in-situ

*coppera_m2_max =  
* DESCRIPTION:   Maximum TF coil current / copper area (A/m2)
* JUSTIFICATION: Not yet defined, assuming (default =  100E0)

*ixc = 143
*f_coppera_m2 = 
*boundl(143) = 
*boundu(143) =  
* DESCRIPTION:   f-value for constraint 75: TF coil current / copper area < copperA_m2_max (iteration variable 143)
* JUSTIFICATION: Not used.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 19
* DESCRIPTION:   Constraint equation for MVA upper limit in TF coil
* JUSTIFICATION: Turned off, dont care about limit
* VARIABLES:     mvalim,p_tf_leg_resistive_mw,p_cp_resistive_mw calculated in-situ

*mvalim =  
* DESCRIPTION:   Maximum MVA limit (`constraint equation 19`) (default = 40.0)
* JUSTIFICATION: Not set, not using icc = 19

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Geometry ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

* Below is specifically set up for superconducting coils *
* dr_tf_inboard is set up in the radial build section and should generally never be iterated with dr_tf_wp_with_insulation *

*-------------------*
* Casing dimensions * 
*-------------------*

i_tf_case_geom = 0 
* DESCRIPTION:   Front casing geometry (0: Circular geometry)
* JUSTIFICATION: ITER coil plasma side case geomety

*den_tf_coil_case = 
* DESCRIPTION:   Density of coil case (kg/m3)
* JUSTIFICATION: Not set, assuming default

ixc = 57
dr_tf_nose_case = 0.4
boundl(57) = 0.01 
boundu(57) = 0.5 
* DESCRIPTION:   Inboard TF Coil Case Outer (Nose case) thickness (m)
* JUSTIFICATION: Set bucking cylinder size

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*dr_tf_plasma_case = 0.0 
* DESCRIPTION:   TF coil case inner thickness (m)
* JUSTIFICATION: Not used, using casths_fraction instead

* Use one or the other *

f_dr_tf_plasma_case = 1.0E-12
* DESCRIPTION:   Inboard TF coil case plasma side thickness as a fraction of dr_tf_inboard (total coil thickness)
* JUSTIFICATION: 

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~


casths_fraction = 0.65
* DESCRIPTION:   Minimal fraction of the TF coil maximum toroidal thickness taken by the side case
* Fraction of total thickness of coil at start of winding pack
* JUSTIFICATION: 

* Use one or the other *

*dx_tf_side_case_min = 0.05 
* DESCRIPTION:   TF coil case sidewall thickness (m)
* JUSTIFICATION: Not used, using casths_fraction instead

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*-------------------------*
* Winding pack strutcture *
*-------------------------*

i_tf_wp_geom = 2
* DESCRIPTION:   Switch for TF WP geometry selection 
* =0: rectangle, can only use i_tf_turns_integer = 1 with this shape
* =1: double rectangle
* =2: trapezoid
* JUSTIFICATION: Changed to try and replicate new WP shape

ixc = 140
dr_tf_wp_with_insulation = 0.6
boundl(140) = 0.4
boundu(140) = 0.8 
* DESCRIPTION:   Inboard TF winding pack thickness including turn insulation (m)
* JUSTIFICATION: 

*dx_tf_wp_insulation = 
* DESCRIPTION:   Ground Insulation Thickness Surrounding Winding Pack (m)
* JUSTIFICATION: 

*dx_tf_wp_insertion_gap = 
* DESCRIPTION:   WP insertion gap
* JUSTIFICATION: 

*-------------------*
* WP turn structure *
*-------------------*

* Specifying number of turns with n_tf_wp_layers *

*n_tf_coil_turns = 
* DESCRIPTION:   Number of turns per TF coil 
* JUSTIFICATION: Allowing to be calculated

i_tf_turns_integer = 0
* DESCRIPTION:   Switch for TF coil integer/non-integer turns (0 : non-integer turns)
* JUSTIFICATION:  

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 86
* DESCRIPTION:   Constraint equation for limiting the numer of turns in the TF coil
* JUSTIFICATION: Turned off, not concerned with number of TF turns
* VARIABLES:     t_turn_tf_max. dx_tf_turn_general calculated in-situ

*dx_tf_turn_general = 
* DESCRIPTION:   TF coil turn edge length including turn insulation [m]
* JUSTIFICATION: 

*t_turn_tf_max = 
* DESCRIPTION: TF coils WP turn squared dimension upper limit (m)
* JUSTIFICATION: Turned off, not concerned with number of TF turns

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*c_tf_turn can be used to calculate number of turns

*icc = 77
* DESCRIPTION:   Constraint equation for maximum TF current per turn upper limit
* JUSTIFICATION: Turned off, not concerned with current per turn
* VARIABLES:     c_tf_turn_max (Allowable TF coil current per turn [A/turn]). c_tf_turn calculated in-situ

*ixc = 60
*c_tf_turn =  
*boundl(60) = 
*boundu(60) = 
* DESCRIPTION:   TF coil leg current per turn (A) (icc=77)
* JUSTIFICATION: Not used, not constraining leg current

*c_tf_turn_max =  
* DESCRIPTION:   Maximum allowable TF coil leg current per turn (A) (icc=77)
* JUSTIFICATION: Not used, not constraining leg current

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*dx_tf_turn_cable_space_general = 
* DESCRIPTION:   TF coil superconducting cable squared/rounded dimensions [m]
* If the turn is not a square (i_tf_turns_integer = 1) a squared cable of
* equivelent size is use to calculated this quantity
* If the dx_tf_turn_cable_space_general is non zero, c_tf_turn is calculated
* Sets the cable space and allows the turn size to be calculated
* JUSTIFICATION: Not set, as i_tf_turns_integer = 0

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*n_tf_wp_pancakes = 4
* DESCRIPTION:   Number of pancakes in TF coil (i_tf_turns_integer=1)
* JUSTIFICATION: Not set, as i_tf_turns_integer = 0 

* Setting the winding pack turn numbers in each plane when using a rectangular winding pack

*n_tf_wp_layers = 10
* DESCRIPTION:   Number of layers in TF coil (i_tf_turns_integer=1)
* JUSTIFICATION: Not set, as i_tf_turns_integer = 0

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*dx_tf_turn_insulation =  
* DESCRIPTION:   Conduit turn insulation thickness (m)
* JUSTIFICATION: 
*                This depends at least on the maximum dump voltage and prpbably
*                on the CS magnet maximum current


*den_tf_wp_turn_insulation = 
* DESCRIPTION: Density of TF coil insulation (kg/m3)
* JUSTIFICATION: Not set, assuming default

*ixc = 58
*dx_tf_turn_steel = 
*boundl(58) = 
*boundu(58) = 
* DESCRIPTION:   WP Turn steel conduit/jacket structure minimal thickness
* JUSTIFICATION: 

*dia_tf_turn_coolant_channel = 
* DESCRIPTION:   Diameter of central helium channel in TF winding (m)
* JUSTIFICATION: 
*                

*layer_ins = 
* DESCRIPTION:   Additional insulation thickness between layers (m)
* JUSTIFICATION: Not yet set.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*f_a_tf_turn_cable_space_extra_void = 
* DESCRIPTION:   Void fraction of TF coil cable excluding the cooling pipe
* JUSTIFICATION: There is no coolant space in the MIT VIPER cable design other
*                than the central cooling pipe. So f_a_tf_turn_cable_space_extra_void should then be 0.
*                However about 5% of the space is used by HTS tape soldering
* REFERENCE:     Zachary S Hartwig et al 2020 Supercond. Sci. Technol. 
*                in press https://doi.org/10.1088/1361-6668/abb8c0

*f_a_tf_turn_cable_copper = 
* DESCRIPTION:   Fraction of copper in TF cable space
* JUSTIFICATION: The HTS scaling is not defined separating SC material from 
*                Copper at the HTS strands level. Therefore this Cu fraction
*                DOES NOT inclide the strand copper.
* REFERENCE:     Zachary S Hartwig et al 2020 Supercond. Sci. Technol. 
*                in press https://doi.org/10.1088/1361-6668/abb8c0

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Sliding Joints ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

i_cp_joints = 0
* DESCRIPTION:   Presence of TF sliding joints
* JUSTIFICATION: No sliding joints on the TF design

*th_joint_contact = 
* DESCRIPTION:   TF sliding joints contact pad width [m]
* JUSTIFICATION: No sliding joints on the TF design

*n_tf_joints_contact = 
* DESCRIPTION:   Number of contacts per sliding joint turn
* JUSTIFICATION: No sliding joints on the TF design

*n_tf_joints = 
* DESCRIPTION:   Number of joints per turn
* JUSTIFICATION: No sliding joints on the TF design

* rho_tf_joints  = 
* DESCRIPTION:   TF joints surfacic resistivity [ohm.m]. Feldmetal joints assumed.
* JUSTIFICATION: Not yet set, assuming default.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Stress Limits ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

*-----------------*
* Inboard Support *
*-----------------*

i_tf_bucking = 1
* DESCRIPTION:   Bucking strategy
* JUSTIFICATION: Bucked on centering support

eyoung_res_tf_buck = 205.0E9   * Pa
* DESCRIPTION:   TF bucking cylinder young modulus
* JUSTIFICATION: Choice of material : Steel, as it is a good support material
*                and its has a rather low conductivity for CS flux propagation

*-------------------*
* Inboard Mid-Plane *
*-------------------*

f_vforce_inboard = 0.5
* DESCRIPTION:   Fraction of the vertical tension taken by the inboard mid-plane
* JUSTIFICATION: 

*str_tf_con_res = 
* DESCRIPTION:   Residual manufacturing strain in TF superconductor material
* JUSTIFICATION: Not set, assuming default

*i_str_wp = 
* DESCRIPTION:   Switch for the behavior of the TF strain used to compute
* the strain-dependent critical surface: 
* =0  str_tf_con_res is used
* =1  str_wp is used
* JUSTIFICATION: Not set, assuming default

i_tf_tresca = 0
* DESCRIPTION:   Switch for TF coil conduit TRESCA stress criterion
* JUSTIFICATION: We only considers the inboard mid-plane stress on this study
*                no need to bother with the maximum stress correction from CEA

*n_tf_graded_layers
* DESCRIPTION:   Number of layers of different stress properties in the WP. If n_tf_graded_layers > 1,
* a graded coil is condidered. (default = 100)
* JUSTIFICATION: Not set, assuming default

*n_rad_per_layer
* DESCRIPTION:   Size of the arrays per layers storing the radial dependent stress
* quantities (stresses, strain displacement etc..)
* JUSTIFICATION: Not set, assuming default

i_tf_stress_model = 0
* DESCRIPTION:   Choice of the stress calculation model (0: generalized plane strain)
*= 0 : Generalized plane strain formulation, Issues #977 and #991, O(n^3)
*= 1 : Old plane stress model (only for SC)
*= 2 : Axisymmetric extended plane strain, Issues #1414 and #998, O(n)
* JUSTIFICATION: 

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

icc = 31
* DESCRIPTION:   TF coil case stress upper limit
* JUSTIFICATION: The support structure must hold
* VARIABLES:     sig_tf_case calculated in-situ

sig_tf_case_max = 850.0E6 
* DESCRIPTION:   Allowable Tresca stress in TF coil structural material (Pa) (icc=31)
* JUSTIFICATION: Stress limit increased as required to match TF coil design finite 
*                element modelling shows PROCESS maybe conservative in stress calculations

ixc = 48
fstrcase = 1.0
boundl(48) = 0.01
boundu(48) = 1.0
* DESCRIPTION:   f-value for Maxiumum TF Coil case (bucking) TRESCA stress
* JUSTIFICATION: Used with icc=31 to enforce stress limit in conductor

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

icc = 32
* DESCRIPTION:   TF WP steel jacket/conduit stress upper limit
* JUSTIFICATION: Stress limits must hold
* VARIABLES:     sig_tf_wp calculated in-situ

sig_tf_wp_max = 700.0E6 
* DESCRIPTION:   Allowable Tresca stress in TF coil winding pack (Pa) (icc=32)
* JUSTIFICATION: Stress limit increased as required to match TF coil design finite 
*                element modelling shows PROCESS maybe conservative in stress calculations

ixc = 49
fstrcond = 1.0
boundu(49) = 1.0
* DESCRIPTION:   f-value for Maxiumum TF Coil Conduit Tresca Stress
* JUSTIFICATION: Used with icc=32 to enforce stress limit

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*i_tf_cond_eyoung_axial =
* DESCRIPTION:   Switch for the behavior of the TF coil conductor elastic axial properties (default = 0)
* =0  Young's modulus is set to zero, and the conductor is not considered
*     in the stress calculation. This corresponds to the case that the
*     conductor is much less stiff than the conduit, or the case that the
*     conductor is prevented (isolated) from taking axial loads.
* =1  Elastic properties are set by user input, using the variable                MAY BE OBSOLETE
*     `eyoung_cond_axial`
* =2  Elastic properties are set to reasonable defaults taking into
*     account the superconducting material `i_tf_sc_mat`
* JUSTIFICATION: Not yet set, assuming default, 

*i_tf_cond_eyoung_trans =
* DESCRIPTION:   Switch for the behavior of the elastic properties of the TF coil conductor in the transverse direction.
*  Only active if i_tf_cond_eyoung_axial == 2
* =0  Cable not potted in solder. Transverse Young's modulus set to zero.
* =1  Cable potted in solder. If i_tf_cond_eyoung_axial == 2, the
*     transverse Young's modulus of the conductor is equal to the axial,       MAY BE OBSOLETE
*     which is set to a sensible material-dependent default.`
* JUSTIFICATION: Not yet set, assuming default

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 65
* DESCRIPTION:   Constraint equation for the stress of the vacuum vessel that occurs when the TF coil quenches.
* JUSTIFICATION: Turned off, dont care about quenching scenario
* VARIABLES:     max_vv_stress (Maximum permitted stress of the VV (Pa)), vv_stress_quench calculated in-situ

*max_vv_stress =  
* DESCRIPTION:   The allowable peak maximum shear stress in the vacuum vessel due to quench and fast discharge of the TF coils [Pa] (icc = 65)
* (default = 143.0D6)
* JUSTIFICATION: Not yet set, assuming default

* theta1_coil  = 
* DESCRIPTION:   The angle of the outboard arc forming the TF coil current center line (deg) (default = 45 degrees)
* JUSTIFICATION: Not yet set, assuming default.

* theta1_vv  = 
* DESCRIPTION:   The angle of the outboard arc forming the VV current center line (deg) (default = 1 degrees)
* JUSTIFICATION: Not yet set, assuming default.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 25
* DESCRIPTION:   Constraint equation for peak toroidal field upper limit 
* JUSTIFICATION: Turned off, dont care toridal field limit
* VARIABLES:     b_tf_inboard_peak_symmetric calculated in-situ

* b_tf_inboard_max  = 
* DESCRIPTION:   Maximum peak toroidal field (T) (`constraint equation 25`) (default = 12)
* JUSTIFICATION: Not yet set, assuming default.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 88
* DESCRIPTION:   Constraint equation for TF coil vertical strain upper limit (absolute value)
* JUSTIFICATION: Turned off, not concerned with TF coil vertical strain
* VARIABLES:     str_wp_max (Allowable maximum TF coil vertical strain). str_wpcrypmw calculated in-situ

*str_wp_max = 
* DESCRIPTION: Maximum allowed absolute value of the strain in the TF coil
* MAY BE REDUNDANT SO MAY REMOVE  

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Cooling ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

* Also includes some cooling for the centre post*

*eff_tf_cryo = 
* DESCRIPTION:   TF coil cryo-plant efficiency
* JUSTIFICATION: Not yet set, assuming default

temp_tf_cryo = 20.0 
* DESCRIPTION:   Coil temperature for cryogenic plant power calculation (K)
* JUSTIFICATION: 

tftmp = 20.0 
* DESCRIPTION:   Peak helium coolant temperature in TF coils and PF coils [K]
* JUSTIFICATION: TF coil joints much easier at 20 K.
*                We set the temperature at 19.9K for run convergence issues

*etapump =  
* DESCRIPTION:   Centrepost coolant pump efficiency (default = 0.8)
* i_tf_sup == 0:  # Water cooled
* -> etapump = 0.8e0
* i_tf_sup == 2:  # Cryogenic helium
* -> tfv.etapump = 0.6e0
* JUSTIFICATION: Not yet defined. Assuming defaults

*ixc = 23
*fcoolcp = 
*boundl(23) = 
*boundu(23) = 
* DESCRIPTION:   Coolant fraction of TF centrepost (itart=1) or the whole magnet (itart=0) (default = 0.3)
* JUSTIFICATION: Not set, using default

*ixc = 70
*vcool = 10.0 
*boundl(70) = 9.0
*boundu(70) = 10.0
* DESCRIPTION:   Max Centrepost Coolant Flow Speed (m/s)
* JUSTIFICATION: 

*f_a_tf_cool_outboard = 
* DESCRIPTION:   Coolant fraction of TF outboard leg (itart=1 only) (default = 0.2)
* JUSTIFICATION: Not set, using default

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 36
* DESCRIPTION:   Constraint equation for TF coil s/c temperature margin lower limit (SCTF)
* JUSTIFICATION: Turned off, do not care about minimum temperature margin
* VARIABLES:     temp_tf_superconductor_margin calculated in-situ

*temp_tf_superconductor_margin_min = 
* DESCRIPTION:   Minimum allowable temperature margin : TF coils (K) (icc = 36)
* JUSTIFICATION: Turned off, do not care about winding pack current density

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 74
* DESCRIPTION:   Ensure TF coil quench temperature < temp_croco_quench_max ONLY used for croco HTS coil
* JUSTIFICATION: Turned off, do not care about quench scenario
* VARIABLES:     temp_croco_quench_max : input real : CroCo strand: maximum permitted temp during a quench (K)). temp_croco_quench calculated in-situ

*temp_croco_quench_max
* DESCRIPTION:   CroCo strand: maximum permitted temp during a quench (K)
* JUSTIFICATION: Not using icc=74

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*ixc = 56
*t_tf_superconductor_quench = 
*boundl(56) = 
*boundu(56) = 
* DESCRIPTION:   Fast discharge time for TF coil in event of quench (s) 
*For REBCO model, meaning depends on quench_model:
*  - exponential quench : e-folding time (s)`
*  - linear quench : discharge time (s)
* JUSTIFICATION: Not set, using default

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 54
* DESCRIPTION:   Constraint equation for peak TF coil nuclear heating upper limit
* JUSTIFICATION: Turned off, do not care about TF coil heating.
* VARIABLES:     ptfnucmax(maximum nuclear heating in TF coil (MW/m3)),ptfnucpm3 calculated in situ

*ptfnucmax = 
* DESCRIPTION:   Maximum nuclear heating in TF coil (MW/m3) (`constraint equation 54`) (default = 1.0D-3)
* JUSTIFICATION: Not set, not using icc = 54

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*temp_tf_conductor_quench_max = 
* DESCRIPTION:   Maximum temp rise during a quench for protection (K) (default = 150K)
* only for i_tf_sc_mat = 1-5
* JUSTIFICATION: Not set, assuming default

* frhocp = 1.2 
