# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g12fd764c1" 
Electron-deuteron_Coulomb_log_at_point_256_______________________________ (plasma_coulomb_log_electron_deuteron_profile256)_ 1.80461536288488986e+01 
Electron-deuteron_Coulomb_log_at_point_257_______________________________ (plasma_coulomb_log_electron_deuteron_profile257)_ 1.80434453238399222e+01 
Electron-deuteron_Coulomb_log_at_point_258_______________________________ (plasma_coulomb_log_electron_deuteron_profile258)_ 1.80407207661454905e+01 
Electron-deuteron_Coulomb_log_at_point_259_______________________________ (plasma_coulomb_log_electron_deuteron_profile259)_ 1.80379798748455862e+01 
Electron-deuteron_Coulomb_log_at_point_260_______________________________ (plasma_coulomb_log_electron_deuteron_profile260)_ 1.80352225684464003e+01 
Electron-deuteron_Coulomb_log_at_point_261_______________________________ (plasma_coulomb_log_electron_deuteron_profile261)_ 1.80324487648794403e+01 
Electron-deuteron_Coulomb_log_at_point_262_______________________________ (plasma_coulomb_log_electron_deuteron_profile262)_ 1.80296583815008518e+01 
Electron-deuteron_Coulomb_log_at_point_263_______________________________ (plasma_coulomb_log_electron_deuteron_profile263)_ 1.80268513350907646e+01 
Electron-deuteron_Coulomb_log_at_point_264_______________________________ (plasma_coulomb_log_electron_deuteron_profile264)_ 1.80240275418528704e+01 
Electron-deuteron_Coulomb_log_at_point_265_______________________________ (plasma_coulomb_log_electron_deuteron_profile265)_ 1.80211869174140809e+01 
Electron-deuteron_Coulomb_log_at_point_266_______________________________ (plasma_coulomb_log_electron_deuteron_profile266)_ 1.80183293768244042e+01 
Electron-deuteron_Coulomb_log_at_point_267_______________________________ (plasma_coulomb_log_electron_deuteron_profile267)_ 1.80154548345569339e+01 
Electron-deuteron_Coulomb_log_at_point_268_______________________________ (plasma_coulomb_log_electron_deuteron_profile268)_ 1.80125632045080479e+01 
Electron-deuteron_Coulomb_log_at_point_269_______________________________ (plasma_coulomb_log_electron_deuteron_profile269)_ 1.80096543999977499e+01 
Electron-deuteron_Coulomb_log_at_point_270_______________________________ (plasma_coulomb_log_electron_deuteron_profile270)_ 1.80067283337702264e+01 
Electron-deuteron_Coulomb_log_at_point_271_______________________________ (plasma_coulomb_log_electron_deuteron_profile271)_ 1.80037849179945901e+01 
Electron-deuteron_Coulomb_log_at_point_272_______________________________ (plasma_coulomb_log_electron_deuteron_profile272)_ 1.80008240642658279e+01 
Electron-deuteron_Coulomb_log_at_point_273_______________________________ (plasma_coulomb_log_electron_deuteron_profile273)_ 1.79978456836059486e+01 
Electron-deuteron_Coulomb_log_at_point_274_______________________________ (plasma_coulomb_log_electron_deuteron_profile274)_ 1.79948496864654004e+01 
Electron-deuteron_Coulomb_log_at_point_275_______________________________ (plasma_coulomb_log_electron_deuteron_profile275)_ 1.79918359827246377e+01 
Electron-deuteron_Coulomb_log_at_point_276_______________________________ (plasma_coulomb_log_electron_deuteron_profile276)_ 1.79888044816960360e+01 
Electron-deuteron_Coulomb_log_at_point_277_______________________________ (plasma_coulomb_log_electron_deuteron_profile277)_ 1.79857550921259808e+01 
Electron-deuteron_Coulomb_log_at_point_278_______________________________ (plasma_coulomb_log_electron_deuteron_profile278)_ 1.79826877221972552e+01 
Electron-deuteron_Coulomb_log_at_point_279_______________________________ (plasma_coulomb_log_electron_deuteron_profile279)_ 1.79796022795316830e+01 
Electron-deuteron_Coulomb_log_at_point_280_______________________________ (plasma_coulomb_log_electron_deuteron_profile280)_ 1.79764986711931307e+01 
Electron-deuteron_Coulomb_log_at_point_281_______________________________ (plasma_coulomb_log_electron_deuteron_profile281)_ 1.79733768036906980e+01 
Electron-deuteron_Coulomb_log_at_point_282_______________________________ (plasma_coulomb_log_electron_deuteron_profile282)_ 1.79702365829823272e+01 
Electron-deuteron_Coulomb_log_at_point_283_______________________________ (plasma_coulomb_log_electron_deuteron_profile283)_ 1.79670779144786970e+01 
Electron-deuteron_Coulomb_log_at_point_284_______________________________ (plasma_coulomb_log_electron_deuteron_profile284)_ 1.79639007030474254e+01 
Electron-deuteron_Coulomb_log_at_point_285_______________________________ (plasma_coulomb_log_electron_deuteron_profile285)_ 1.79607048530177273e+01 
Electron-deuteron_Coulomb_log_at_point_286_______________________________ (plasma_coulomb_log_electron_deuteron_profile286)_ 1.79574902681853459e+01 
Electron-deuteron_Coulomb_log_at_point_287_______________________________ (plasma_coulomb_log_electron_deuteron_profile287)_ 1.79542568518179309e+01 
Electron-deuteron_Coulomb_log_at_point_288_______________________________ (plasma_coulomb_log_electron_deuteron_profile288)_ 1.79510045066607908e+01 
Electron-deuteron_Coulomb_log_at_point_289_______________________________ (plasma_coulomb_log_electron_deuteron_profile289)_ 1.79477331349431068e+01 
Electron-deuteron_Coulomb_log_at_point_290_______________________________ (plasma_coulomb_log_electron_deuteron_profile290)_ 1.79444426383845617e+01 
Electron-deuteron_Coulomb_log_at_point_291_______________________________ (plasma_coulomb_log_electron_deuteron_profile291)_ 1.79411329182023991e+01 
Electron-deuteron_Coulomb_log_at_point_292_______________________________ (plasma_coulomb_log_electron_deuteron_profile292)_ 1.79378038751190410e+01 
Electron-deuteron_Coulomb_log_at_point_293_______________________________ (plasma_coulomb_log_electron_deuteron_profile293)_ 1.79344554093701376e+01 
Electron-deuteron_Coulomb_log_at_point_294_______________________________ (plasma_coulomb_log_electron_deuteron_profile294)_ 1.79310874207131477e+01 
Electron-deuteron_Coulomb_log_at_point_295_______________________________ (plasma_coulomb_log_electron_deuteron_profile295)_ 1.79276998084364863e+01 
Electron-deuteron_Coulomb_log_at_point_296_______________________________ (plasma_coulomb_log_electron_deuteron_profile296)_ 1.79242924713692275e+01 
Electron-deuteron_Coulomb_log_at_point_297_______________________________ (plasma_coulomb_log_electron_deuteron_profile297)_ 1.79208653078913684e+01 
Electron-deuteron_Coulomb_log_at_point_298_______________________________ (plasma_coulomb_log_electron_deuteron_profile298)_ 1.79174182159447568e+01 
Electron-deuteron_Coulomb_log_at_point_299_______________________________ (plasma_coulomb_log_electron_deuteron_profile299)_ 1.79139510930446164e+01 
Electron-deuteron_Coulomb_log_at_point_300_______________________________ (plasma_coulomb_log_electron_deuteron_profile300)_ 1.79104638362917257e+01 
Electron-deuteron_Coulomb_log_at_point_301_______________________________ (plasma_coulomb_log_electron_deuteron_profile301)_ 1.79069563423853637e+01 
Electron-deuteron_Coulomb_log_at_point_302_______________________________ (plasma_coulomb_log_electron_deuteron_profile302)_ 1.79034285076368853e+01 
Electron-deuteron_Coulomb_log_at_point_303_______________________________ (plasma_coulomb_log_electron_deuteron_profile303)_ 1.78998802279840952e+01 
Electron-deuteron_Coulomb_log_at_point_304_______________________________ (plasma_coulomb_log_electron_deuteron_profile304)_ 1.78963113990064251e+01 
Electron-deuteron_Coulomb_log_at_point_305_______________________________ (plasma_coulomb_log_electron_deuteron_profile305)_ 1.78927219159408679e+01 
Electron-deuteron_Coulomb_log_at_point_306_______________________________ (plasma_coulomb_log_electron_deuteron_profile306)_ 1.78891116736987961e+01 
Electron-deuteron_Coulomb_log_at_point_307_______________________________ (plasma_coulomb_log_electron_deuteron_profile307)_ 1.78854805668836825e+01 
Electron-deuteron_Coulomb_log_at_point_308_______________________________ (plasma_coulomb_log_electron_deuteron_profile308)_ 1.78818284898096813e+01 
Electron-deuteron_Coulomb_log_at_point_309_______________________________ (plasma_coulomb_log_electron_deuteron_profile309)_ 1.78781553365212353e+01 
Electron-deuteron_Coulomb_log_at_point_310_______________________________ (plasma_coulomb_log_electron_deuteron_profile310)_ 1.78744610008136213e+01 
Electron-deuteron_Coulomb_log_at_point_311_______________________________ (plasma_coulomb_log_electron_deuteron_profile311)_ 1.78707453762545647e+01 
Electron-deuteron_Coulomb_log_at_point_312_______________________________ (plasma_coulomb_log_electron_deuteron_profile312)_ 1.78670083562069557e+01 
Electron-deuteron_Coulomb_log_at_point_313_______________________________ (plasma_coulomb_log_electron_deuteron_profile313)_ 1.78632498338526311e+01 
Electron-deuteron_Coulomb_log_at_point_314_______________________________ (plasma_coulomb_log_electron_deuteron_profile314)_ 1.78594697022173854e+01 
Electron-deuteron_Coulomb_log_at_point_315_______________________________ (plasma_coulomb_log_electron_deuteron_profile315)_ 1.78556678541971721e+01 
Electron-deuteron_Coulomb_log_at_point_316_______________________________ (plasma_coulomb_log_electron_deuteron_profile316)_ 1.78518441825855838e+01 
Electron-deuteron_Coulomb_log_at_point_317_______________________________ (plasma_coulomb_log_electron_deuteron_profile317)_ 1.78479985801026473e+01 
Electron-deuteron_Coulomb_log_at_point_318_______________________________ (plasma_coulomb_log_electron_deuteron_profile318)_ 1.78441309394250212e+01 
Electron-deuteron_Coulomb_log_at_point_319_______________________________ (plasma_coulomb_log_electron_deuteron_profile319)_ 1.78402411532176046e+01 
Electron-deuteron_Coulomb_log_at_point_320_______________________________ (plasma_coulomb_log_electron_deuteron_profile320)_ 1.78363291141666203e+01 
Electron-deuteron_Coulomb_log_at_point_321_______________________________ (plasma_coulomb_log_electron_deuteron_profile321)_ 1.78323947150143169e+01 
Electron-deuteron_Coulomb_log_at_point_322_______________________________ (plasma_coulomb_log_electron_deuteron_profile322)_ 1.78284378485952146e+01 
Electron-deuteron_Coulomb_log_at_point_323_______________________________ (plasma_coulomb_log_electron_deuteron_profile323)_ 1.78244584078740971e+01 
Electron-deuteron_Coulomb_log_at_point_324_______________________________ (plasma_coulomb_log_electron_deuteron_profile324)_ 1.78204562859857134e+01 
Electron-deuteron_Coulomb_log_at_point_325_______________________________ (plasma_coulomb_log_electron_deuteron_profile325)_ 1.78164313762763413e+01 
Electron-deuteron_Coulomb_log_at_point_326_______________________________ (plasma_coulomb_log_electron_deuteron_profile326)_ 1.78123835723472261e+01 
Electron-deuteron_Coulomb_log_at_point_327_______________________________ (plasma_coulomb_log_electron_deuteron_profile327)_ 1.78083127681000448e+01 
Electron-deuteron_Coulomb_log_at_point_328_______________________________ (plasma_coulomb_log_electron_deuteron_profile328)_ 1.78042188577843667e+01 
Electron-deuteron_Coulomb_log_at_point_329_______________________________ (plasma_coulomb_log_electron_deuteron_profile329)_ 1.78001017360473384e+01 
Electron-deuteron_Coulomb_log_at_point_330_______________________________ (plasma_coulomb_log_electron_deuteron_profile330)_ 1.77959612979855279e+01 
Electron-deuteron_Coulomb_log_at_point_331_______________________________ (plasma_coulomb_log_electron_deuteron_profile331)_ 1.77917974391991933e+01 
Electron-deuteron_Coulomb_log_at_point_332_______________________________ (plasma_coulomb_log_electron_deuteron_profile332)_ 1.77876100558488908e+01 
Electron-deuteron_Coulomb_log_at_point_333_______________________________ (plasma_coulomb_log_electron_deuteron_profile333)_ 1.77833990447146562e+01 
Electron-deuteron_Coulomb_log_at_point_334_______________________________ (plasma_coulomb_log_electron_deuteron_profile334)_ 1.77791643032578435e+01 
Electron-deuteron_Coulomb_log_at_point_335_______________________________ (plasma_coulomb_log_electron_deuteron_profile335)_ 1.77749057296856421e+01 
Electron-deuteron_Coulomb_log_at_point_336_______________________________ (plasma_coulomb_log_electron_deuteron_profile336)_ 1.77706232230185108e+01 
Electron-deuteron_Coulomb_log_at_point_337_______________________________ (plasma_coulomb_log_electron_deuteron_profile337)_ 1.77663166831605608e+01 
Electron-deuteron_Coulomb_log_at_point_338_______________________________ (plasma_coulomb_log_electron_deuteron_profile338)_ 1.77619860109730503e+01 
Electron-deuteron_Coulomb_log_at_point_339_______________________________ (plasma_coulomb_log_electron_deuteron_profile339)_ 1.77576311083511200e+01 
Electron-deuteron_Coulomb_log_at_point_340_______________________________ (plasma_coulomb_log_electron_deuteron_profile340)_ 1.77532518783038569e+01 
Electron-deuteron_Coulomb_log_at_point_341_______________________________ (plasma_coulomb_log_electron_deuteron_profile341)_ 1.77488482250379320e+01 
Electron-deuteron_Coulomb_log_at_point_342_______________________________ (plasma_coulomb_log_electron_deuteron_profile342)_ 1.77444200540448307e+01 
Electron-deuteron_Coulomb_log_at_point_343_______________________________ (plasma_coulomb_log_electron_deuteron_profile343)_ 1.77399672721919330e+01 
Electron-deuteron_Coulomb_log_at_point_344_______________________________ (plasma_coulomb_log_electron_deuteron_profile344)_ 1.77354897878175564e+01 
Electron-deuteron_Coulomb_log_at_point_345_______________________________ (plasma_coulomb_log_electron_deuteron_profile345)_ 1.77309875108301256e+01 
Electron-deuteron_Coulomb_log_at_point_346_______________________________ (plasma_coulomb_log_electron_deuteron_profile346)_ 1.77264603528116460e+01 
Electron-deuteron_Coulomb_log_at_point_347_______________________________ (plasma_coulomb_log_electron_deuteron_profile347)_ 1.77219082271257307e+01 
Electron-deuteron_Coulomb_log_at_point_348_______________________________ (plasma_coulomb_log_electron_deuteron_profile348)_ 1.77173310490302462e+01 
Electron-deuteron_Coulomb_log_at_point_349_______________________________ (plasma_coulomb_log_electron_deuteron_profile349)_ 1.77127287357948866e+01 
Electron-deuteron_Coulomb_log_at_point_350_______________________________ (plasma_coulomb_log_electron_deuteron_profile350)_ 1.77081012068237875e+01 
Electron-deuteron_Coulomb_log_at_point_351_______________________________ (plasma_coulomb_log_electron_deuteron_profile351)_ 1.77034483837835666e+01 
Electron-deuteron_Coulomb_log_at_point_352_______________________________ (plasma_coulomb_log_electron_deuteron_profile352)_ 1.76987701907367523e+01 
Electron-deuteron_Coulomb_log_at_point_353_______________________________ (plasma_coulomb_log_electron_deuteron_profile353)_ 1.76940665542810933e+01 
Electron-deuteron_Coulomb_log_at_point_354_______________________________ (plasma_coulomb_log_electron_deuteron_profile354)_ 1.76893374036948714e+01 
Electron-deuteron_Coulomb_log_at_point_355_______________________________ (plasma_coulomb_log_electron_deuteron_profile355)_ 1.76845826710884637e+01 
Electron-deuteron_Coulomb_log_at_point_356_______________________________ (plasma_coulomb_log_electron_deuteron_profile356)_ 1.76798022915624919e+01 
Electron-deuteron_Coulomb_log_at_point_357_______________________________ (plasma_coulomb_log_electron_deuteron_profile357)_ 1.76749962033727890e+01 
Electron-deuteron_Coulomb_log_at_point_358_______________________________ (plasma_coulomb_log_electron_deuteron_profile358)_ 1.76701643481024888e+01 
Electron-deuteron_Coulomb_log_at_point_359_______________________________ (plasma_coulomb_log_electron_deuteron_profile359)_ 1.76653066708416020e+01 
Electron-deuteron_Coulomb_log_at_point_360_______________________________ (plasma_coulomb_log_electron_deuteron_profile360)_ 1.76604231203742970e+01 
Electron-deuteron_Coulomb_log_at_point_361_______________________________ (plasma_coulomb_log_electron_deuteron_profile361)_ 1.76555136493743028e+01 
Electron-deuteron_Coulomb_log_at_point_362_______________________________ (plasma_coulomb_log_electron_deuteron_profile362)_ 1.76505782146087995e+01 
Electron-deuteron_Coulomb_log_at_point_363_______________________________ (plasma_coulomb_log_electron_deuteron_profile363)_ 1.76456167771510941e+01 
Electron-deuteron_Coulomb_log_at_point_364_______________________________ (plasma_coulomb_log_electron_deuteron_profile364)_ 1.76406293026025089e+01 
Electron-deuteron_Coulomb_log_at_point_365_______________________________ (plasma_coulomb_log_electron_deuteron_profile365)_ 1.76356157613239475e+01 
Electron-deuteron_Coulomb_log_at_point_366_______________________________ (plasma_coulomb_log_electron_deuteron_profile366)_ 1.76305761286773937e+01 
Electron-deuteron_Coulomb_log_at_point_367_______________________________ (plasma_coulomb_log_electron_deuteron_profile367)_ 1.76255103852780231e+01 
Electron-deuteron_Coulomb_log_at_point_368_______________________________ (plasma_coulomb_log_electron_deuteron_profile368)_ 1.76204185172571748e+01 
Electron-deuteron_Coulomb_log_at_point_369_______________________________ (plasma_coulomb_log_electron_deuteron_profile369)_ 1.76153005165368128e+01 
Electron-deuteron_Coulomb_log_at_point_370_______________________________ (plasma_coulomb_log_electron_deuteron_profile370)_ 1.76101563811158890e+01 
Electron-deuteron_Coulomb_log_at_point_371_______________________________ (plasma_coulomb_log_electron_deuteron_profile371)_ 1.76049861153692540e+01 
Electron-deuteron_Coulomb_log_at_point_372_______________________________ (plasma_coulomb_log_electron_deuteron_profile372)_ 1.75997897303595607e+01 
Electron-deuteron_Coulomb_log_at_point_373_______________________________ (plasma_coulomb_log_electron_deuteron_profile373)_ 1.75945672441628176e+01 
Electron-deuteron_Coulomb_log_at_point_374_______________________________ (plasma_coulomb_log_electron_deuteron_profile374)_ 1.75893186822082050e+01 
Electron-deuteron_Coulomb_log_at_point_375_______________________________ (plasma_coulomb_log_electron_deuteron_profile375)_ 1.75840440776327505e+01 
Electron-deuteron_Coulomb_log_at_point_376_______________________________ (plasma_coulomb_log_electron_deuteron_profile376)_ 1.75787434716516060e+01 
Electron-deuteron_Coulomb_log_at_point_377_______________________________ (plasma_coulomb_log_electron_deuteron_profile377)_ 1.75734169139446124e+01 
Electron-deuteron_Coulomb_log_at_point_378_______________________________ (plasma_coulomb_log_electron_deuteron_profile378)_ 1.75680644630598444e+01 
Electron-deuteron_Coulomb_log_at_point_379_______________________________ (plasma_coulomb_log_electron_deuteron_profile379)_ 1.75626861868350232e+01 
Electron-deuteron_Coulomb_log_at_point_380_______________________________ (plasma_coulomb_log_electron_deuteron_profile380)_ 1.75572821628375344e+01 
Electron-deuteron_Coulomb_log_at_point_381_______________________________ (plasma_coulomb_log_electron_deuteron_profile381)_ 1.75518524788239283e+01 
Electron-deuteron_Coulomb_log_at_point_382_______________________________ (plasma_coulomb_log_electron_deuteron_profile382)_ 1.75463972332198708e+01 
Electron-deuteron_Coulomb_log_at_point_383_______________________________ (plasma_coulomb_log_electron_deuteron_profile383)_ 1.75409165356214025e+01 
Electron-deuteron_Coulomb_log_at_point_384_______________________________ (plasma_coulomb_log_electron_deuteron_profile384)_ 1.75354105073185913e+01 
Electron-deuteron_Coulomb_log_at_point_385_______________________________ (plasma_coulomb_log_electron_deuteron_profile385)_ 1.75298792818425717e+01 
Electron-deuteron_Coulomb_log_at_point_386_______________________________ (plasma_coulomb_log_electron_deuteron_profile386)_ 1.75243230055371697e+01 
Electron-deuteron_Coulomb_log_at_point_387_______________________________ (plasma_coulomb_log_electron_deuteron_profile387)_ 1.75187418381561208e+01 
Electron-deuteron_Coulomb_log_at_point_388_______________________________ (plasma_coulomb_log_electron_deuteron_profile388)_ 1.75131359534872999e+01 
Electron-deuteron_Coulomb_log_at_point_389_______________________________ (plasma_coulomb_log_electron_deuteron_profile389)_ 1.75075055400051554e+01 
Electron-deuteron_Coulomb_log_at_point_390_______________________________ (plasma_coulomb_log_electron_deuteron_profile390)_ 1.75018508015526812e+01 
Electron-deuteron_Coulomb_log_at_point_391_______________________________ (plasma_coulomb_log_electron_deuteron_profile391)_ 1.74961719580544504e+01 
Electron-deuteron_Coulomb_log_at_point_392_______________________________ (plasma_coulomb_log_electron_deuteron_profile392)_ 1.74904692462622009e+01 
Electron-deuteron_Coulomb_log_at_point_393_______________________________ (plasma_coulomb_log_electron_deuteron_profile393)_ 1.74847429205345364e+01 
Electron-deuteron_Coulomb_log_at_point_394_______________________________ (plasma_coulomb_log_electron_deuteron_profile394)_ 1.74789932536524759e+01 
Electron-deuteron_Coulomb_log_at_point_395_______________________________ (plasma_coulomb_log_electron_deuteron_profile395)_ 1.74732205376726952e+01 
Electron-deuteron_Coulomb_log_at_point_396_______________________________ (plasma_coulomb_log_electron_deuteron_profile396)_ 1.74674250848201389e+01 
Electron-deuteron_Coulomb_log_at_point_397_______________________________ (plasma_coulomb_log_electron_deuteron_profile397)_ 1.74616072284223627e+01 
Electron-deuteron_Coulomb_log_at_point_398_______________________________ (plasma_coulomb_log_electron_deuteron_profile398)_ 1.74557673238873221e+01 
Electron-deuteron_Coulomb_log_at_point_399_______________________________ (plasma_coulomb_log_electron_deuteron_profile399)_ 1.74499057497271899e+01 
Electron-deuteron_Coulomb_log_at_point_400_______________________________ (plasma_coulomb_log_electron_deuteron_profile400)_ 1.74440229086304051e+01 
Electron-deuteron_Coulomb_log_at_point_401_______________________________ (plasma_coulomb_log_electron_deuteron_profile401)_ 1.74381192285844584e+01 
Electron-deuteron_Coulomb_log_at_point_402_______________________________ (plasma_coulomb_log_electron_deuteron_profile402)_ 1.74321951640522848e+01 
Electron-deuteron_Coulomb_log_at_point_403_______________________________ (plasma_coulomb_log_electron_deuteron_profile403)_ 1.74262511972048806e+01 
Electron-deuteron_Coulomb_log_at_point_404_______________________________ (plasma_coulomb_log_electron_deuteron_profile404)_ 1.74202878392134046e+01 
Electron-deuteron_Coulomb_log_at_point_405_______________________________ (plasma_coulomb_log_electron_deuteron_profile405)_ 1.74143056316037850e+01 
Electron-deuteron_Coulomb_log_at_point_406_______________________________ (plasma_coulomb_log_electron_deuteron_profile406)_ 1.74083051476774955e+01 
Electron-deuteron_Coulomb_log_at_point_407_______________________________ (plasma_coulomb_log_electron_deuteron_profile407)_ 1.74022869940020541e+01 
Electron-deuteron_Coulomb_log_at_point_408_______________________________ (plasma_coulomb_log_electron_deuteron_profile408)_ 1.73962518119751799e+01 
Electron-deuteron_Coulomb_log_at_point_409_______________________________ (plasma_coulomb_log_electron_deuteron_profile409)_ 1.73902002794669137e+01 
Electron-deuteron_Coulomb_log_at_point_410_______________________________ (plasma_coulomb_log_electron_deuteron_profile410)_ 1.73841331125441805e+01 
Electron-deuteron_Coulomb_log_at_point_411_______________________________ (plasma_coulomb_log_electron_deuteron_profile411)_ 1.73780510672825912e+01 
Electron-deuteron_Coulomb_log_at_point_412_______________________________ (plasma_coulomb_log_electron_deuteron_profile412)_ 1.73719549416708148e+01 
Electron-deuteron_Coulomb_log_at_point_413_______________________________ (plasma_coulomb_log_electron_deuteron_profile413)_ 1.73658455776130118e+01 
Electron-deuteron_Coulomb_log_at_point_414_______________________________ (plasma_coulomb_log_electron_deuteron_profile414)_ 1.73597238630355584e+01 
Electron-deuteron_Coulomb_log_at_point_415_______________________________ (plasma_coulomb_log_electron_deuteron_profile415)_ 1.73535907341043831e+01 
Electron-deuteron_Coulomb_log_at_point_416_______________________________ (plasma_coulomb_log_electron_deuteron_profile416)_ 1.73474471775602055e+01 
Electron-deuteron_Coulomb_log_at_point_417_______________________________ (plasma_coulomb_log_electron_deuteron_profile417)_ 1.73412942331793012e+01 
Electron-deuteron_Coulomb_log_at_point_418_______________________________ (plasma_coulomb_log_electron_deuteron_profile418)_ 1.73351329963681202e+01 
Electron-deuteron_Coulomb_log_at_point_419_______________________________ (plasma_coulomb_log_electron_deuteron_profile419)_ 1.73289646209008588e+01 
Electron-deuteron_Coulomb_log_at_point_420_______________________________ (plasma_coulomb_log_electron_deuteron_profile420)_ 1.73227903218099932e+01 
Electron-deuteron_Coulomb_log_at_point_421_______________________________ (plasma_coulomb_log_electron_deuteron_profile421)_ 1.73166113784406086e+01 
Electron-deuteron_Coulomb_log_at_point_422_______________________________ (plasma_coulomb_log_electron_deuteron_profile422)_ 1.73104291376804333e+01 
Electron-deuteron_Coulomb_log_at_point_423_______________________________ (plasma_coulomb_log_electron_deuteron_profile423)_ 1.73042450173788112e+01 
Electron-deuteron_Coulomb_log_at_point_424_______________________________ (plasma_coulomb_log_electron_deuteron_profile424)_ 1.72980605099689839e+01 
Electron-deuteron_Coulomb_log_at_point_425_______________________________ (plasma_coulomb_log_electron_deuteron_profile425)_ 1.72918771863097191e+01 
Electron-deuteron_Coulomb_log_at_point_426_______________________________ (plasma_coulomb_log_electron_deuteron_profile426)_ 1.72856966997642196e+01 
Electron-deuteron_Coulomb_log_at_point_427_______________________________ (plasma_coulomb_log_electron_deuteron_profile427)_ 1.72795207905358339e+01 
Electron-deuteron_Coulomb_log_at_point_428_______________________________ (plasma_coulomb_log_electron_deuteron_profile428)_ 1.72733512902829069e+01 
Electron-deuteron_Coulomb_log_at_point_429_______________________________ (plasma_coulomb_log_electron_deuteron_profile429)_ 1.72671901270374235e+01 
Electron-deuteron_Coulomb_log_at_point_430_______________________________ (plasma_coulomb_log_electron_deuteron_profile430)_ 1.72610393304551835e+01 
Electron-deuteron_Coulomb_log_at_point_431_______________________________ (plasma_coulomb_log_electron_deuteron_profile431)_ 1.72549010374291107e+01 
Electron-deuteron_Coulomb_log_at_point_432_______________________________ (plasma_coulomb_log_electron_deuteron_profile432)_ 1.72487774981011128e+01 
Electron-deuteron_Coulomb_log_at_point_433_______________________________ (plasma_coulomb_log_electron_deuteron_profile433)_ 1.72426710823128424e+01 
Electron-deuteron_Coulomb_log_at_point_434_______________________________ (plasma_coulomb_log_electron_deuteron_profile434)_ 1.72365842865417846e+01 
Electron-deuteron_Coulomb_log_at_point_435_______________________________ (plasma_coulomb_log_electron_deuteron_profile435)_ 1.72305197413753355e+01 
Electron-deuteron_Coulomb_log_at_point_436_______________________________ (plasma_coulomb_log_electron_deuteron_profile436)_ 1.72244802195838922e+01 
Electron-deuteron_Coulomb_log_at_point_437_______________________________ (plasma_coulomb_log_electron_deuteron_profile437)_ 1.72184686448635240e+01 
Electron-deuteron_Coulomb_log_at_point_438_______________________________ (plasma_coulomb_log_electron_deuteron_profile438)_ 1.72124881013299422e+01 
Electron-deuteron_Coulomb_log_at_point_439_______________________________ (plasma_coulomb_log_electron_deuteron_profile439)_ 1.72065418438597320e+01 
Electron-deuteron_Coulomb_log_at_point_440_______________________________ (plasma_coulomb_log_electron_deuteron_profile440)_ 1.72006333093909518e+01 
Electron-deuteron_Coulomb_log_at_point_441_______________________________ (plasma_coulomb_log_electron_deuteron_profile441)_ 1.71947661293159761e+01 
Electron-deuteron_Coulomb_log_at_point_442_______________________________ (plasma_coulomb_log_electron_deuteron_profile442)_ 1.71889441431238943e+01 
Electron-deuteron_Coulomb_log_at_point_443_______________________________ (plasma_coulomb_log_electron_deuteron_profile443)_ 1.71831714134808387e+01 
Electron-deuteron_Coulomb_log_at_point_444_______________________________ (plasma_coulomb_log_electron_deuteron_profile444)_ 1.71774522429741694e+01 
Electron-deuteron_Coulomb_log_at_point_445_______________________________ (plasma_coulomb_log_electron_deuteron_profile445)_ 1.71717911927946716e+01 
Electron-deuteron_Coulomb_log_at_point_446_______________________________ (plasma_coulomb_log_electron_deuteron_profile446)_ 1.71661931036900803e+01 
Electron-deuteron_Coulomb_log_at_point_447_______________________________ (plasma_coulomb_log_electron_deuteron_profile447)_ 1.71606631196002688e+01 
Electron-deuteron_Coulomb_log_at_point_448_______________________________ (plasma_coulomb_log_electron_deuteron_profile448)_ 1.71552067144817784e+01 
Electron-deuteron_Coulomb_log_at_point_449_______________________________ (plasma_coulomb_log_electron_deuteron_profile449)_ 1.71498297229559498e+01 
Electron-deuteron_Coulomb_log_at_point_450_______________________________ (plasma_coulomb_log_electron_deuteron_profile450)_ 1.71445383755814547e+01 
Electron-deuteron_Coulomb_log_at_point_451_______________________________ (plasma_coulomb_log_electron_deuteron_profile451)_ 1.71393393397707463e+01 
Electron-deuteron_Coulomb_log_at_point_452_______________________________ (plasma_coulomb_log_electron_deuteron_profile452)_ 1.71342397676657612e+01 
Electron-deuteron_Coulomb_log_at_point_453_______________________________ (plasma_coulomb_log_electron_deuteron_profile453)_ 1.71292473526883064e+01 
Electron-deuteron_Coulomb_log_at_point_454_______________________________ (plasma_coulomb_log_electron_deuteron_profile454)_ 1.71243703970350403e+01 
Electron-deuteron_Coulomb_log_at_point_455_______________________________ (plasma_coulomb_log_electron_deuteron_profile455)_ 1.71196178931644098e+01 
Electron-deuteron_Coulomb_log_at_point_456_______________________________ (plasma_coulomb_log_electron_deuteron_profile456)_ 1.71149996234375550e+01 
Electron-deuteron_Coulomb_log_at_point_457_______________________________ (plasma_coulomb_log_electron_deuteron_profile457)_ 1.71105262837032654e+01 
Electron-deuteron_Coulomb_log_at_point_458_______________________________ (plasma_coulomb_log_electron_deuteron_profile458)_ 1.71062096390575711e+01 
Electron-deuteron_Coulomb_log_at_point_459_______________________________ (plasma_coulomb_log_electron_deuteron_profile459)_ 1.71020627237624865e+01 
