# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gfca2594f8" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:21" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
W__concentration_at_point_393____________________________________________ (f_nd_impurity_electrons13_393)_ 3.83444774285269938e+14 OP 
W__concentration_at_point_394____________________________________________ (f_nd_impurity_electrons13_394)_ 3.82676621516793812e+14 OP 
W__concentration_at_point_395____________________________________________ (f_nd_impurity_electrons13_395)_ 3.81906516644713000e+14 OP 
W__concentration_at_point_396____________________________________________ (f_nd_impurity_electrons13_396)_ 3.81134459669027250e+14 OP 
W__concentration_at_point_397____________________________________________ (f_nd_impurity_electrons13_397)_ 3.80360450589736938e+14 OP 
W__concentration_at_point_398____________________________________________ (f_nd_impurity_electrons13_398)_ 3.79584489406841688e+14 OP 
W__concentration_at_point_399____________________________________________ (f_nd_impurity_electrons13_399)_ 3.78806576120341812e+14 OP 
W__concentration_at_point_400____________________________________________ (f_nd_impurity_electrons13_400)_ 3.78026710730237062e+14 OP 
W__concentration_at_point_401____________________________________________ (f_nd_impurity_electrons13_401)_ 3.77244893236527625e+14 OP 
W__concentration_at_point_402____________________________________________ (f_nd_impurity_electrons13_402)_ 3.76461123639213375e+14 OP 
W__concentration_at_point_403____________________________________________ (f_nd_impurity_electrons13_403)_ 3.75675401938294375e+14 OP 
W__concentration_at_point_404____________________________________________ (f_nd_impurity_electrons13_404)_ 3.74887728133770562e+14 OP 
W__concentration_at_point_405____________________________________________ (f_nd_impurity_electrons13_405)_ 3.74098102225642062e+14 OP 
W__concentration_at_point_406____________________________________________ (f_nd_impurity_electrons13_406)_ 3.73306524213908688e+14 OP 
W__concentration_at_point_407____________________________________________ (f_nd_impurity_electrons13_407)_ 3.72512994098570750e+14 OP 
W__concentration_at_point_408____________________________________________ (f_nd_impurity_electrons13_408)_ 3.71717511879627875e+14 OP 
W__concentration_at_point_409____________________________________________ (f_nd_impurity_electrons13_409)_ 3.70920077557080250e+14 OP 
W__concentration_at_point_410____________________________________________ (f_nd_impurity_electrons13_410)_ 3.70120691130927875e+14 OP 
W__concentration_at_point_411____________________________________________ (f_nd_impurity_electrons13_411)_ 3.69319352601170688e+14 OP 
W__concentration_at_point_412____________________________________________ (f_nd_impurity_electrons13_412)_ 3.68516061967808750e+14 OP 
W__concentration_at_point_413____________________________________________ (f_nd_impurity_electrons13_413)_ 3.67710819230842062e+14 OP 
W__concentration_at_point_414____________________________________________ (f_nd_impurity_electrons13_414)_ 3.66903624390270625e+14 OP 
W__concentration_at_point_415____________________________________________ (f_nd_impurity_electrons13_415)_ 3.66094477446094438e+14 OP 
W__concentration_at_point_416____________________________________________ (f_nd_impurity_electrons13_416)_ 3.65283378398313438e+14 OP 
W__concentration_at_point_417____________________________________________ (f_nd_impurity_electrons13_417)_ 3.64470327246927688e+14 OP 
W__concentration_at_point_418____________________________________________ (f_nd_impurity_electrons13_418)_ 3.63655323991937125e+14 OP 
W__concentration_at_point_419____________________________________________ (f_nd_impurity_electrons13_419)_ 3.62838368633341875e+14 OP 
W__concentration_at_point_420____________________________________________ (f_nd_impurity_electrons13_420)_ 3.62019461171141812e+14 OP 
W__concentration_at_point_421____________________________________________ (f_nd_impurity_electrons13_421)_ 3.61198601605337000e+14 OP 
W__concentration_at_point_422____________________________________________ (f_nd_impurity_electrons13_422)_ 3.60375789935927375e+14 OP 
W__concentration_at_point_423____________________________________________ (f_nd_impurity_electrons13_423)_ 3.59551026162913000e+14 OP 
W__concentration_at_point_424____________________________________________ (f_nd_impurity_electrons13_424)_ 3.58724310286293875e+14 OP 
W__concentration_at_point_425____________________________________________ (f_nd_impurity_electrons13_425)_ 3.57895642306070000e+14 OP 
W__concentration_at_point_426____________________________________________ (f_nd_impurity_electrons13_426)_ 3.57065022222241375e+14 OP 
W__concentration_at_point_427____________________________________________ (f_nd_impurity_electrons13_427)_ 3.56232450034807875e+14 OP 
W__concentration_at_point_428____________________________________________ (f_nd_impurity_electrons13_428)_ 3.55397925743769688e+14 OP 
W__concentration_at_point_429____________________________________________ (f_nd_impurity_electrons13_429)_ 3.54561449349126688e+14 OP 
W__concentration_at_point_430____________________________________________ (f_nd_impurity_electrons13_430)_ 3.53723020850879000e+14 OP 
W__concentration_at_point_431____________________________________________ (f_nd_impurity_electrons13_431)_ 3.52882640249026438e+14 OP 
W__concentration_at_point_432____________________________________________ (f_nd_impurity_electrons13_432)_ 3.52040307543569250e+14 OP 
W__concentration_at_point_433____________________________________________ (f_nd_impurity_electrons13_433)_ 3.51196022734507188e+14 OP 
W__concentration_at_point_434____________________________________________ (f_nd_impurity_electrons13_434)_ 3.50349785821840375e+14 OP 
W__concentration_at_point_435____________________________________________ (f_nd_impurity_electrons13_435)_ 3.49501596805568812e+14 OP 
W__concentration_at_point_436____________________________________________ (f_nd_impurity_electrons13_436)_ 3.48651455685692500e+14 OP 
W__concentration_at_point_437____________________________________________ (f_nd_impurity_electrons13_437)_ 3.47799362462211375e+14 OP 
W__concentration_at_point_438____________________________________________ (f_nd_impurity_electrons13_438)_ 3.46945317135125500e+14 OP 
W__concentration_at_point_439____________________________________________ (f_nd_impurity_electrons13_439)_ 3.46089319704434812e+14 OP 
W__concentration_at_point_440____________________________________________ (f_nd_impurity_electrons13_440)_ 3.45231370170139375e+14 OP 
W__concentration_at_point_441____________________________________________ (f_nd_impurity_electrons13_441)_ 3.44371468532239188e+14 OP 
W__concentration_at_point_442____________________________________________ (f_nd_impurity_electrons13_442)_ 3.43509614790734312e+14 OP 
W__concentration_at_point_443____________________________________________ (f_nd_impurity_electrons13_443)_ 3.42645808945624562e+14 OP 
W__concentration_at_point_444____________________________________________ (f_nd_impurity_electrons13_444)_ 3.41780050996910062e+14 OP 
W__concentration_at_point_445____________________________________________ (f_nd_impurity_electrons13_445)_ 3.40912340944590812e+14 OP 
W__concentration_at_point_446____________________________________________ (f_nd_impurity_electrons13_446)_ 3.40042678788666812e+14 OP 
W__concentration_at_point_447____________________________________________ (f_nd_impurity_electrons13_447)_ 3.39171064529138000e+14 OP 
W__concentration_at_point_448____________________________________________ (f_nd_impurity_electrons13_448)_ 3.38297498166004500e+14 OP 
W__concentration_at_point_449____________________________________________ (f_nd_impurity_electrons13_449)_ 3.37421979699266125e+14 OP 
W__concentration_at_point_450____________________________________________ (f_nd_impurity_electrons13_450)_ 3.36544509128923062e+14 OP 
W__concentration_at_point_451____________________________________________ (f_nd_impurity_electrons13_451)_ 3.35665086454975125e+14 OP 
W__concentration_at_point_452____________________________________________ (f_nd_impurity_electrons13_452)_ 3.34783711677422562e+14 OP 
W__concentration_at_point_453____________________________________________ (f_nd_impurity_electrons13_453)_ 3.33900384796265125e+14 OP 
W__concentration_at_point_454____________________________________________ (f_nd_impurity_electrons13_454)_ 3.33015105811503000e+14 OP 
W__concentration_at_point_455____________________________________________ (f_nd_impurity_electrons13_455)_ 3.32127874723136062e+14 OP 
W__concentration_at_point_456____________________________________________ (f_nd_impurity_electrons13_456)_ 3.31238691531164375e+14 OP 
W__concentration_at_point_457____________________________________________ (f_nd_impurity_electrons13_457)_ 3.30347556235587875e+14 OP 
W__concentration_at_point_458____________________________________________ (f_nd_impurity_electrons13_458)_ 3.29454468836406688e+14 OP 
W__concentration_at_point_459____________________________________________ (f_nd_impurity_electrons13_459)_ 3.28559429333620688e+14 OP 
W__concentration_at_point_460____________________________________________ (f_nd_impurity_electrons13_460)_ 3.27662437727229875e+14 OP 
W__concentration_at_point_461____________________________________________ (f_nd_impurity_electrons13_461)_ 3.26763494017234375e+14 OP 
W__concentration_at_point_462____________________________________________ (f_nd_impurity_electrons13_462)_ 3.25862598203634062e+14 OP 
W__concentration_at_point_463____________________________________________ (f_nd_impurity_electrons13_463)_ 3.24959750286428938e+14 OP 
W__concentration_at_point_464____________________________________________ (f_nd_impurity_electrons13_464)_ 3.24054950265619125e+14 OP 
W__concentration_at_point_465____________________________________________ (f_nd_impurity_electrons13_465)_ 3.23148198141204500e+14 OP 
W__concentration_at_point_466____________________________________________ (f_nd_impurity_electrons13_466)_ 3.22239493913185125e+14 OP 
W__concentration_at_point_467____________________________________________ (f_nd_impurity_electrons13_467)_ 3.21328837581561000e+14 OP 
W__concentration_at_point_468____________________________________________ (f_nd_impurity_electrons13_468)_ 3.20416229146332125e+14 OP 
W__concentration_at_point_469____________________________________________ (f_nd_impurity_electrons13_469)_ 3.19501668607498500e+14 OP 
W__concentration_at_point_470____________________________________________ (f_nd_impurity_electrons13_470)_ 3.18585155965060062e+14 OP 
W__concentration_at_point_471____________________________________________ (f_nd_impurity_electrons13_471)_ 3.14212418530245500e+14 OP 
W__concentration_at_point_472____________________________________________ (f_nd_impurity_electrons13_472)_ 3.09839681095430938e+14 OP 
W__concentration_at_point_473____________________________________________ (f_nd_impurity_electrons13_473)_ 3.05466943660616375e+14 OP 
W__concentration_at_point_474____________________________________________ (f_nd_impurity_electrons13_474)_ 3.01094206225801875e+14 OP 
W__concentration_at_point_475____________________________________________ (f_nd_impurity_electrons13_475)_ 2.96721468790987312e+14 OP 
W__concentration_at_point_476____________________________________________ (f_nd_impurity_electrons13_476)_ 2.92348731356172750e+14 OP 
