# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5960a7fe7" 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile360)_ 2.56372269928159779e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile361)_ 2.56065540676099657e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile362)_ 2.55754092633108243e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile363)_ 2.55400725042164201e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile364)_ 2.55046020790958927e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile365)_ 2.54689984041039308e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile366)_ 2.54332619291972639e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile367)_ 2.53973931394559882e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile368)_ 2.53613925564555043e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile369)_ 2.53252607396911289e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile370)_ 2.52889982880576403e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile371)_ 2.52518183635293214e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile372)_ 2.52132412905145076e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile373)_ 2.51745312935229437e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile374)_ 2.51356892305955482e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile375)_ 2.50967160103328357e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile376)_ 2.50576125938415117e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile377)_ 2.50183799967572851e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile378)_ 2.49790192913470799e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile379)_ 2.49395316086940744e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile380)_ 2.48992673994527181e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile381)_ 2.48588047653008060e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile382)_ 2.48182177797141978e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile383)_ 2.47775078731412757e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile384)_ 2.47366765484420270e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile385)_ 2.46957253836919177e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile386)_ 2.46546560350993271e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile387)_ 2.46134702400419325e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile388)_ 2.45736872167406561e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile389)_ 2.45343201233664532e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile390)_ 2.44948446836815359e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile391)_ 2.44552628498265934e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile392)_ 2.44155766676570707e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile393)_ 2.43757882804711690e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile394)_ 2.43358999328964742e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile395)_ 2.42959139749429776e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile396)_ 2.42589644614733491e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile397)_ 2.42223593896389877e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile398)_ 2.41856672770271830e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile399)_ 2.41488906311383245e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile400)_ 2.41120320774318131e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile401)_ 2.40750943642074011e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile402)_ 2.40380803677077060e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile403)_ 2.40024977260067907e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile404)_ 2.39712183958402703e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile405)_ 2.39398754772030653e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile406)_ 2.39084717984413597e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile407)_ 2.38770103224377239e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile408)_ 2.38454941524571007e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile409)_ 2.38139265382768750e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile410)_ 2.37823108826176188e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile411)_ 2.37549165841991128e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile412)_ 2.37284095198736456e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile413)_ 2.37018660938422965e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile414)_ 2.36752896829795878e+00 OP 
